run_count,replicate,model,model_label,selected_runs,mean_causal_jsd,mean_null_jsd,snr,detection_power
9,26,deepseek-r1,DeepSeek-R1,"1,3,5,6,7,8,10,11,12",0.17435248084661903,0.09151826663765276,1.9051112663325545,0.2074688796680498
9,26,kimi-k2.5,Kimi K2.5,"1,3,5,6,7,8,10,11,12",0.2135598643865918,0.09930629178110895,2.1505169567434934,0.21224489795918366
9,26,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,3,5,6,7,8,10,11,12",0.11840697085552444,0.06561990078865171,1.8044369075913282,0.18143459915611815
9,26,mistral-small-24b,Mistral-Small-24B,"1,3,5,6,7,8,10,11,12",0.13172248074918666,0.08442834417039609,1.5601689461460948,0.16595744680851063
9,26,gemma-4-31b-it,Gemma 4 31B,"1,3,5,6,7,8,10,11,12",0.13341803443994332,0.0669093883696427,1.9940106716096675,0.19383259911894274
9,26,llama-3.1-8b,Llama 3.1-8B,"1,3,5,6,7,8,10,11,12",0.0624374165439147,0.07885795519024386,0.7917706766969191,0.07725321888412018
9,27,deepseek-r1,DeepSeek-R1,"2,3,4,5,6,8,9,10,13",0.18864568161248113,0.07550699908525395,2.4983866912719415,0.3070539419087137
9,27,kimi-k2.5,Kimi K2.5,"2,3,4,5,6,8,9,10,13",0.2033026641177318,0.07605166989185906,2.6732176217407986,0.23553719008264462
9,27,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,3,4,5,6,8,9,10,13",0.11804871952844574,0.06691324595533955,1.7642055447024039,0.1271186440677966
9,27,mistral-small-24b,Mistral-Small-24B,"2,3,4,5,6,8,9,10,13",0.13716402778739922,0.0877081774013663,1.5638681802691583,0.14102564102564102
9,27,gemma-4-31b-it,Gemma 4 31B,"2,3,4,5,6,8,9,10,13",0.1312248034022742,0.07532883932601012,1.7420260895612112,0.14537444933920704
9,27,llama-3.1-8b,Llama 3.1-8B,"2,3,4,5,6,8,9,10,13",0.07070815736682684,0.09066558854836654,0.7798786562677725,0.008658008658008658
9,28,deepseek-r1,DeepSeek-R1,"0,2,4,6,7,10,12,13,14",0.17909881879481007,0.09532732616225315,1.878777324457549,0.24279835390946503
9,28,kimi-k2.5,Kimi K2.5,"0,2,4,6,7,10,12,13,14",0.19183437678147558,0.1056000576622655,1.8166124245406026,0.16455696202531644
9,28,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,2,4,6,7,10,12,13,14",0.11197636286749027,0.07601494415972822,1.4730835377869549,0.11814345991561181
9,28,mistral-small-24b,Mistral-Small-24B,"0,2,4,6,7,10,12,13,14",0.12809881404148274,0.07556914875805837,1.695120510773556,0.1440677966101695
9,28,gemma-4-31b-it,Gemma 4 31B,"0,2,4,6,7,10,12,13,14",0.15431703207947658,0.09621351482722651,1.6039018256072268,0.09956709956709957
9,28,llama-3.1-8b,Llama 3.1-8B,"0,2,4,6,7,10,12,13,14",0.06867927274537476,0.059887579558238556,1.1468032812811644,0.12931034482758622
9,29,deepseek-r1,DeepSeek-R1,"2,3,4,5,9,11,12,13,14",0.17753726519621918,0.06659629225250997,2.6658731168254777,0.2396694214876033
9,29,kimi-k2.5,Kimi K2.5,"2,3,4,5,9,11,12,13,14",0.20046877337246388,0.09963277408733327,2.0120766003839523,0.15289256198347106
9,29,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,3,4,5,9,11,12,13,14",0.11655792297530987,0.06898728454061161,1.6895566154179362,0.10970464135021098
9,29,mistral-small-24b,Mistral-Small-24B,"2,3,4,5,9,11,12,13,14",0.131729096969214,0.07710868161343756,1.7083562345106658,0.17446808510638298
9,29,gemma-4-31b-it,Gemma 4 31B,"2,3,4,5,9,11,12,13,14",0.12666563232190084,0.08691401408762607,1.4573671881521602,0.07894736842105263
9,29,llama-3.1-8b,Llama 3.1-8B,"2,3,4,5,9,11,12,13,14",0.06761891619557525,0.0688103643498008,0.9826850480231617,0.07725321888412018
9,30,deepseek-r1,DeepSeek-R1,"2,3,4,7,8,9,10,13,14",0.18539040835655182,0.10112460539057722,1.8332868409277026,0.1646090534979424
9,30,kimi-k2.5,Kimi K2.5,"2,3,4,7,8,9,10,13,14",0.18690863478584127,0.09411280330167549,1.9860064542622518,0.2139917695473251
9,30,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,3,4,7,8,9,10,13,14",0.11224397886903763,0.06243740003040591,1.7977042415984137,0.15677966101694915
9,30,mistral-small-24b,Mistral-Small-24B,"2,3,4,7,8,9,10,13,14",0.13689710389862714,0.0915154158654614,1.495891185151606,0.10212765957446808
9,30,gemma-4-31b-it,Gemma 4 31B,"2,3,4,7,8,9,10,13,14",0.1375178153156914,0.08748724485961448,1.5718613100270555,0.11894273127753303
9,30,llama-3.1-8b,Llama 3.1-8B,"2,3,4,7,8,9,10,13,14",0.06690029223550402,0.06827079553145085,0.9799254822610721,0.06493506493506493
9,31,deepseek-r1,DeepSeek-R1,"2,3,4,5,7,9,12,13,14",0.17846300314706023,0.08338322765152612,2.140274587269397,0.26337448559670784
9,31,kimi-k2.5,Kimi K2.5,"2,3,4,5,7,9,12,13,14",0.19282835250656133,0.09957932616105447,1.9364295777086369,0.18106995884773663
9,31,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,3,4,5,7,9,12,13,14",0.12062916005320273,0.07606582098207311,1.5858523380906142,0.12236286919831224
9,31,mistral-small-24b,Mistral-Small-24B,"2,3,4,5,7,9,12,13,14",0.13691271037404862,0.0772679894558329,1.771920187625811,0.14893617021276595
9,31,gemma-4-31b-it,Gemma 4 31B,"2,3,4,5,7,9,12,13,14",0.12641097432880177,0.08477795436192924,1.4910830920634768,0.1145374449339207
9,31,llama-3.1-8b,Llama 3.1-8B,"2,3,4,5,7,9,12,13,14",0.08477465033491517,0.06798113985438141,1.2470319049740295,0.09871244635193133
9,32,deepseek-r1,DeepSeek-R1,"1,4,7,9,10,11,12,13,14",0.16903168959804474,0.08106896615334967,2.085035712411889,0.17355371900826447
9,32,kimi-k2.5,Kimi K2.5,"1,4,7,9,10,11,12,13,14",0.20052960561871994,0.09559040646887686,2.097800532776373,0.1836734693877551
9,32,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,4,7,9,10,11,12,13,14",0.11753197859071897,0.07089814801524968,1.6577580921498638,0.1308016877637131
9,32,mistral-small-24b,Mistral-Small-24B,"1,4,7,9,10,11,12,13,14",0.132507934181458,0.08484367827124882,1.5617891265607857,0.13191489361702127
9,32,gemma-4-31b-it,Gemma 4 31B,"1,4,7,9,10,11,12,13,14",0.1375691971581737,0.08692650023085437,1.5825921530583353,0.10822510822510822
9,32,llama-3.1-8b,Llama 3.1-8B,"1,4,7,9,10,11,12,13,14",0.062083305361859284,0.0589751149647524,1.0527034224344378,0.11255411255411256
9,33,deepseek-r1,DeepSeek-R1,"3,4,5,8,9,10,11,12,14",0.1738302639438929,0.08437503770069607,2.060209615082149,0.2033195020746888
9,33,kimi-k2.5,Kimi K2.5,"3,4,5,8,9,10,11,12,14",0.20754778558794146,0.09019233337074183,2.301168822573887,0.1859504132231405
9,33,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"3,4,5,8,9,10,11,12,14",0.11603373578704837,0.06517003418845106,1.7804768285300514,0.12236286919831224
9,33,mistral-small-24b,Mistral-Small-24B,"3,4,5,8,9,10,11,12,14",0.1296173928472796,0.07675196707181367,1.6887826826119248,0.14042553191489363
9,33,gemma-4-31b-it,Gemma 4 31B,"3,4,5,8,9,10,11,12,14",0.13053132873873516,0.08828379125740798,1.4785424014941377,0.10964912280701754
9,33,llama-3.1-8b,Llama 3.1-8B,"3,4,5,8,9,10,11,12,14",0.0553336240402611,0.06667562092808796,0.8298928944349898,0.060085836909871244
9,34,deepseek-r1,DeepSeek-R1,"0,1,2,3,6,7,9,12,14",0.16837542380893783,0.08141325502159572,2.068157375162982,0.21487603305785125
9,34,kimi-k2.5,Kimi K2.5,"0,1,2,3,6,7,9,12,14",0.1897323436909896,0.09821943826150226,1.9317188842583355,0.1836734693877551
9,34,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,3,6,7,9,12,14",0.1125312239295761,0.07287087885744548,1.5442550672363462,0.14767932489451477
9,34,mistral-small-24b,Mistral-Small-24B,"0,1,2,3,6,7,9,12,14",0.1343014335519469,0.08978115484577415,1.49587554072622,0.13559322033898305
9,34,gemma-4-31b-it,Gemma 4 31B,"0,1,2,3,6,7,9,12,14",0.15222476467923057,0.08112069512639669,1.8765219459971887,0.11206896551724138
9,34,llama-3.1-8b,Llama 3.1-8B,"0,1,2,3,6,7,9,12,14",0.08191506119546013,0.07094193141636274,1.154677629436044,0.09913793103448276
9,35,deepseek-r1,DeepSeek-R1,"0,1,5,7,9,10,11,13,14",0.17450689814855758,0.08572486415218085,2.035662580214402,0.19834710743801653
9,35,kimi-k2.5,Kimi K2.5,"0,1,5,7,9,10,11,13,14",0.21287875460931788,0.10237371627261785,2.0794278293310047,0.2073170731707317
9,35,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,5,7,9,10,11,13,14",0.11133440113777926,0.07084529294078477,1.5715144438860158,0.13135593220338984
9,35,mistral-small-24b,Mistral-Small-24B,"0,1,5,7,9,10,11,13,14",0.13354495476002065,0.08090633654426746,1.6506118119308524,0.14893617021276595
9,35,gemma-4-31b-it,Gemma 4 31B,"0,1,5,7,9,10,11,13,14",0.1300883955984605,0.07507922479320953,1.73268165670014,0.14224137931034483
9,35,llama-3.1-8b,Llama 3.1-8B,"0,1,5,7,9,10,11,13,14",0.06817294982329719,0.0665019678013399,1.025126805675119,0.09913793103448276
9,36,deepseek-r1,DeepSeek-R1,"0,1,3,4,8,9,10,12,13",0.1845016658574533,0.08978784433537627,2.0548624061883167,0.20416666666666666
9,36,kimi-k2.5,Kimi K2.5,"0,1,3,4,8,9,10,12,13",0.19284201277556487,0.08299119430093382,2.3236442661169776,0.24180327868852458
9,36,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,3,4,8,9,10,12,13",0.11144823497050878,0.05373907001668426,2.073877254219466,0.1518987341772152
9,36,mistral-small-24b,Mistral-Small-24B,"0,1,3,4,8,9,10,12,13",0.13745728012869332,0.08300973083803108,1.6559176706270802,0.12340425531914893
9,36,gemma-4-31b-it,Gemma 4 31B,"0,1,3,4,8,9,10,12,13",0.1282779312533484,0.07397334550074157,1.734110176915852,0.1615720524017467
9,36,llama-3.1-8b,Llama 3.1-8B,"0,1,3,4,8,9,10,12,13",0.06393563555628419,0.07857079191667161,0.8137328642950581,0.05627705627705628
9,37,deepseek-r1,DeepSeek-R1,"1,2,7,8,9,10,11,12,14",0.16095541155714735,0.09115999729568992,1.765636423123911,0.16115702479338842
9,37,kimi-k2.5,Kimi K2.5,"1,2,7,8,9,10,11,12,14",0.20188907795833475,0.08319855709698645,2.426593501170796,0.256198347107438
9,37,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,7,8,9,10,11,12,14",0.11166778086804362,0.06427540392527471,1.7373330084065488,0.1518987341772152
9,37,mistral-small-24b,Mistral-Small-24B,"1,2,7,8,9,10,11,12,14",0.13085604795671804,0.09427102263373296,1.3880834672296625,0.10638297872340426
9,37,gemma-4-31b-it,Gemma 4 31B,"1,2,7,8,9,10,11,12,14",0.13695245622750452,0.08039074673117091,1.703584825321721,0.12608695652173912
9,37,llama-3.1-8b,Llama 3.1-8B,"1,2,7,8,9,10,11,12,14",0.06932430641184892,0.07074713238844538,0.9798885703411374,0.04782608695652174
9,38,deepseek-r1,DeepSeek-R1,"0,1,2,4,5,6,7,8,9",0.16305883084050798,0.07603078837832278,2.1446421156274353,0.1908713692946058
9,38,kimi-k2.5,Kimi K2.5,"0,1,2,4,5,6,7,8,9",0.20220547248233803,0.10147258633515453,1.992710344589741,0.2032520325203252
9,38,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,4,5,6,7,8,9",0.11228863714394778,0.07636808471223798,1.4703607870625768,0.13559322033898305
9,38,mistral-small-24b,Mistral-Small-24B,"0,1,2,4,5,6,7,8,9",0.14240274024281985,0.08934711868659409,1.5938145777518664,0.15384615384615385
9,38,gemma-4-31b-it,Gemma 4 31B,"0,1,2,4,5,6,7,8,9",0.13448016352944586,0.07876759830556265,1.7073030842930845,0.13973799126637554
9,38,llama-3.1-8b,Llama 3.1-8B,"0,1,2,4,5,6,7,8,9",0.10352644408540021,0.09792683452967141,1.0571815639974775,0.055793991416309016
9,39,deepseek-r1,DeepSeek-R1,"0,1,2,4,5,6,8,9,12",0.16123920061468408,0.08076004378649401,1.9965219563396162,0.23949579831932774
9,39,kimi-k2.5,Kimi K2.5,"0,1,2,4,5,6,8,9,12",0.20463470870142358,0.0973539168338304,2.1019668787513353,0.1951219512195122
9,39,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,4,5,6,8,9,12",0.11490590151519152,0.0805700980804758,1.426160625998247,0.08438818565400844
9,39,mistral-small-24b,Mistral-Small-24B,"0,1,2,4,5,6,8,9,12",0.13798368257627464,0.09584925080534651,1.4395906219078956,0.1148936170212766
9,39,gemma-4-31b-it,Gemma 4 31B,"0,1,2,4,5,6,8,9,12",0.1423125042607592,0.07262269695835151,1.959614696523515,0.1774891774891775
9,39,llama-3.1-8b,Llama 3.1-8B,"0,1,2,4,5,6,8,9,12",0.1001382354669902,0.09990145538113318,1.0023701365005513,0.04741379310344827
9,40,deepseek-r1,DeepSeek-R1,"1,2,4,5,6,10,11,12,14",0.15910233080334274,0.07786300014435248,2.04336245082232,0.20920502092050208
9,40,kimi-k2.5,Kimi K2.5,"1,2,4,5,6,10,11,12,14",0.20848701413330653,0.1025484031525269,2.0330595867320356,0.17768595041322313
9,40,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,4,5,6,10,11,12,14",0.11644746626621684,0.06631745825595275,1.7559096703734773,0.13924050632911392
9,40,mistral-small-24b,Mistral-Small-24B,"1,2,4,5,6,10,11,12,14",0.12658200051725432,0.09503894703242649,1.33189607492248,0.10212765957446808
9,40,gemma-4-31b-it,Gemma 4 31B,"1,2,4,5,6,10,11,12,14",0.14255214236200317,0.07213842473096796,1.9760917000008684,0.2026431718061674
9,40,llama-3.1-8b,Llama 3.1-8B,"1,2,4,5,6,10,11,12,14",0.06354652137710022,0.07775140675096844,0.817303815230439,0.05150214592274678
9,41,deepseek-r1,DeepSeek-R1,"0,2,5,6,8,10,11,12,13",0.1772636008434488,0.08598184095523827,2.0616399797223623,0.20588235294117646
9,41,kimi-k2.5,Kimi K2.5,"0,2,5,6,8,10,11,12,13",0.2117721854388377,0.09255977529354016,2.2879505137867104,0.21991701244813278
9,41,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,2,5,6,8,10,11,12,13",0.11132300000298659,0.06352663855968171,1.7523829770782122,0.16877637130801687
9,41,mistral-small-24b,Mistral-Small-24B,"0,2,5,6,8,10,11,12,13",0.12574590626504803,0.08304392756024594,1.514209526925651,0.07627118644067797
9,41,gemma-4-31b-it,Gemma 4 31B,"0,2,5,6,8,10,11,12,13",0.14126336701454278,0.06588001864670637,2.14425208001372,0.21212121212121213
9,41,llama-3.1-8b,Llama 3.1-8B,"0,2,5,6,8,10,11,12,13",0.0705959161215902,0.08549556134913257,0.8257260962741952,0.034482758620689655
9,42,deepseek-r1,DeepSeek-R1,"0,5,7,8,9,10,12,13,14",0.16836435845281933,0.107778837012216,1.562128179521332,0.15481171548117154
9,42,kimi-k2.5,Kimi K2.5,"0,5,7,8,9,10,12,13,14",0.20858657267555597,0.09039319582339347,2.307547274720587,0.2946058091286307
9,42,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,5,7,8,9,10,12,13,14",0.11239458321331167,0.07830470903780642,1.4353489668041068,0.12236286919831224
9,42,mistral-small-24b,Mistral-Small-24B,"0,5,7,8,9,10,12,13,14",0.12925632580607663,0.07720814694713807,1.6741280670105225,0.11864406779661017
9,42,gemma-4-31b-it,Gemma 4 31B,"0,5,7,8,9,10,12,13,14",0.14004180568370564,0.08657436487180445,1.6175897552476817,0.15086206896551724
9,42,llama-3.1-8b,Llama 3.1-8B,"0,5,7,8,9,10,12,13,14",0.06556628303642506,0.061751864375936126,1.061770097130466,0.11206896551724138
9,43,deepseek-r1,DeepSeek-R1,"0,1,5,6,7,9,10,11,12",0.17189993283271815,0.07964712443635893,2.1582691660145583,0.22821576763485477
9,43,kimi-k2.5,Kimi K2.5,"0,1,5,6,7,9,10,11,12",0.21811431067785228,0.10886386755639528,2.0035509997370013,0.1951219512195122
9,43,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,5,6,7,9,10,11,12",0.11540013679364654,0.07559718291230974,1.526513718474231,0.1350210970464135
9,43,mistral-small-24b,Mistral-Small-24B,"0,1,5,6,7,9,10,11,12",0.13401028972285958,0.08001966251691503,1.6747170071422346,0.1652542372881356
9,43,gemma-4-31b-it,Gemma 4 31B,"0,1,5,6,7,9,10,11,12",0.13845794905592262,0.06720631287572836,2.060192608869142,0.19313304721030042
9,43,llama-3.1-8b,Llama 3.1-8B,"0,1,5,6,7,9,10,11,12",0.06780335120862259,0.08464883471119061,0.8009956834014037,0.060085836909871244
9,44,deepseek-r1,DeepSeek-R1,"1,2,3,5,6,7,8,13,14",0.16507834229812224,0.10313079811323933,1.6006696866329249,0.18106995884773663
9,44,kimi-k2.5,Kimi K2.5,"1,2,3,5,6,7,8,13,14",0.19975570726794184,0.09080868629840516,2.199742286894531,0.2530612244897959
9,44,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,5,6,7,8,13,14",0.11012870485602118,0.06520054424851332,1.6890764659304558,0.15677966101694915
9,44,mistral-small-24b,Mistral-Small-24B,"1,2,3,5,6,7,8,13,14",0.133288197962762,0.10037696553630736,1.3278763434480425,0.11914893617021277
9,44,gemma-4-31b-it,Gemma 4 31B,"1,2,3,5,6,7,8,13,14",0.1423065772237878,0.07179211871573464,1.9822033360968152,0.15418502202643172
9,44,llama-3.1-8b,Llama 3.1-8B,"1,2,3,5,6,7,8,13,14",0.08798390844460661,0.08777863702254862,1.0023385122966224,0.04741379310344827
9,45,deepseek-r1,DeepSeek-R1,"1,2,3,5,6,9,10,11,12",0.17452071501865687,0.07321213500383547,2.383767595488289,0.22406639004149378
9,45,kimi-k2.5,Kimi K2.5,"1,2,3,5,6,9,10,11,12",0.2113614718022751,0.10314623464004717,2.0491438445607852,0.18442622950819673
9,45,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,3,5,6,9,10,11,12",0.12057771417526061,0.05849184272241041,2.0614449564787396,0.1729957805907173
9,45,mistral-small-24b,Mistral-Small-24B,"1,2,3,5,6,9,10,11,12",0.13572071459616902,0.09014198245433669,1.5056326796997304,0.1148936170212766
9,45,gemma-4-31b-it,Gemma 4 31B,"1,2,3,5,6,9,10,11,12",0.13390522740303568,0.07065598896084585,1.8951716531381297,0.14410480349344978
9,45,llama-3.1-8b,Llama 3.1-8B,"1,2,3,5,6,9,10,11,12",0.06778778168823851,0.08636102890619886,0.7849348548390536,0.05150214592274678
9,46,deepseek-r1,DeepSeek-R1,"0,3,4,5,6,7,10,11,12",0.19086518982548786,0.08275424542705484,2.306409645094635,0.2157676348547718
9,46,kimi-k2.5,Kimi K2.5,"0,3,4,5,6,7,10,11,12",0.20989134056014389,0.11133097048038236,1.8852915738943357,0.13636363636363635
9,46,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,3,4,5,6,7,10,11,12",0.1161233150382959,0.07719594170073758,1.5042670959111621,0.13924050632911392
9,46,mistral-small-24b,Mistral-Small-24B,"0,3,4,5,6,7,10,11,12",0.13198824494080816,0.0776126103016876,1.7006030904998206,0.1440677966101695
9,46,gemma-4-31b-it,Gemma 4 31B,"0,3,4,5,6,7,10,11,12",0.1353442045790903,0.0968742047089846,1.3971129361595451,0.06437768240343347
9,46,llama-3.1-8b,Llama 3.1-8B,"0,3,4,5,6,7,10,11,12",0.05535031078453339,0.07488189866430851,0.7391681003264331,0.07758620689655173
9,47,deepseek-r1,DeepSeek-R1,"0,2,3,4,7,9,12,13,14",0.1840725844023276,0.0824545632186784,2.2324123398015856,0.23045267489711935
9,47,kimi-k2.5,Kimi K2.5,"0,2,3,4,7,9,12,13,14",0.18630852364555134,0.10842801038343702,1.718269319769894,0.11934156378600823
9,47,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,2,3,4,7,9,12,13,14",0.11360435572874901,0.07361168745556707,1.5432923718441045,0.11814345991561181
9,47,mistral-small-24b,Mistral-Small-24B,"0,2,3,4,7,9,12,13,14",0.13434658799115354,0.07380626383500528,1.820259975379418,0.1694915254237288
9,47,gemma-4-31b-it,Gemma 4 31B,"0,2,3,4,7,9,12,13,14",0.12956127503157688,0.0857331872625863,1.511214958505538,0.1091703056768559
9,47,llama-3.1-8b,Llama 3.1-8B,"0,2,3,4,7,9,12,13,14",0.08137659727649176,0.07180364612486131,1.1333212401913932,0.07327586206896551
9,48,deepseek-r1,DeepSeek-R1,"0,1,4,6,7,8,10,12,14",0.16617560044848492,0.09741700206242253,1.7058172283109625,0.19834710743801653
9,48,kimi-k2.5,Kimi K2.5,"0,1,4,6,7,8,10,12,14",0.19672588472140154,0.10468461198651156,1.879224472329795,0.15637860082304528
9,48,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,4,6,7,8,10,12,14",0.11238597744996291,0.07484164642420674,1.5016502551661244,0.1350210970464135
9,48,mistral-small-24b,Mistral-Small-24B,"0,1,4,6,7,8,10,12,14",0.13127702828676097,0.09161066107843618,1.432988548945879,0.1271186440677966
9,48,gemma-4-31b-it,Gemma 4 31B,"0,1,4,6,7,8,10,12,14",0.16016118935525248,0.08822972636625287,1.8152746920057636,0.11206896551724138
9,48,llama-3.1-8b,Llama 3.1-8B,"0,1,4,6,7,8,10,12,14",0.05660634940046602,0.06272288415128101,0.902483203162939,0.06896551724137931
9,49,deepseek-r1,DeepSeek-R1,"0,1,3,4,6,9,10,11,13",0.18282407035682133,0.06780319030534747,2.6963933339048567,0.3070539419087137
9,49,kimi-k2.5,Kimi K2.5,"0,1,3,4,6,9,10,11,13",0.20349039378097566,0.09118923489389107,2.231517722653991,0.1885245901639344
9,49,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,3,4,6,9,10,11,13",0.11390481382986661,0.06199997705592246,1.8371750964863627,0.13135593220338984
9,49,mistral-small-24b,Mistral-Small-24B,"0,1,3,4,6,9,10,11,13",0.1417361989321259,0.08236122936285822,1.7209092194056483,0.17872340425531916
9,49,gemma-4-31b-it,Gemma 4 31B,"0,1,3,4,6,9,10,11,13",0.13962270163920817,0.07654147707401736,1.824144332937158,0.11304347826086956
9,49,llama-3.1-8b,Llama 3.1-8B,"0,1,3,4,6,9,10,11,13",0.06316618872471423,0.06897077716491613,0.9158398864156259,0.08260869565217391
10,0,deepseek-r1,DeepSeek-R1,"0,1,2,4,6,7,8,10,12,13",0.1722123515481224,0.09870982438155176,1.74463233651855,0.2066115702479339
10,0,kimi-k2.5,Kimi K2.5,"0,1,2,4,6,7,8,10,12,13",0.19525697056746985,0.09414819924218791,2.073932078777084,0.18032786885245902
10,0,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,2,4,6,7,8,10,12,13",0.11072909126713372,0.06268914527918366,1.7663200028331225,0.14767932489451477
10,0,mistral-small-24b,Mistral-Small-24B,"0,1,2,4,6,7,8,10,12,13",0.13145573720666745,0.08772402578397501,1.498514643301757,0.13617021276595745
10,0,gemma-4-31b-it,Gemma 4 31B,"0,1,2,4,6,7,8,10,12,13",0.14226060881263858,0.07660010275773046,1.8571856132174924,0.1645021645021645
10,0,llama-3.1-8b,Llama 3.1-8B,"0,1,2,4,6,7,8,10,12,13",0.07399044079431269,0.06910619967700789,1.0706773218630603,0.09913793103448276
10,1,deepseek-r1,DeepSeek-R1,"0,3,6,7,8,9,11,12,13,14",0.17134352794167365,0.08249896356659933,2.0769173397354543,0.18106995884773663
10,1,kimi-k2.5,Kimi K2.5,"0,3,6,7,8,9,11,12,13,14",0.19926287251831132,0.08911225305595674,2.2360883681527737,0.21810699588477367
10,1,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,3,6,7,8,9,11,12,13,14",0.105860960914337,0.07290780279535795,1.4519839695550005,0.0970464135021097
10,1,mistral-small-24b,Mistral-Small-24B,"0,3,6,7,8,9,11,12,13,14",0.1254310975683381,0.0744428650456162,1.6849310876398689,0.1483050847457627
10,1,gemma-4-31b-it,Gemma 4 31B,"0,3,6,7,8,9,11,12,13,14",0.14282247061803116,0.07508534923908589,1.9021349979109443,0.16017316017316016
